id_instancia,modelo,dataset,abordagem,status,status_avaliacao,resposta_final_extraida,referencia_curta,exact_match,numeric_match,symbolic_equivalence,answer_match_objetivo,answer_match,correta,metrica_objetiva,fonte_avaliacao_principal,necessita_llm_juiz,pontuacao_juiz,tipo_erro,confianca_juiz,truthfulness,informativeness,oracle_at_3,veredito_juiz_primario,veredito_juiz_posicao_reversa,veredito_juiz_secundario,human_veredito,human_truthfulness,human_informativeness,duracao_segundos,numero_chamadas_slm,input_tokens,output_tokens,total_tokens,tokens_per_second,model_total_duration_seconds,melhor_abordagem,ranking_abordagens,judge_model,secondary_judge_model,arquivo_origem
arc_0213,gemma4:e4b,ARC-Challenge,gflow,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,123.36,3,755,1897,2652,99.0713,67.189015,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0213,gemma4:e4b,ARC-Challenge,for,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,139.92,1,334,700,1034,98.6828,21.644634,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0246,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,216.47,1,198,377,575,98.8491,19.858288,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0246,gemma4:e4b,ARC-Challenge,cot,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,211.36,1,215,529,744,98.6795,26.026264,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0246,gemma4:e4b,ARC-Challenge,gflow,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,134.12,3,641,1934,2575,98.7629,85.296308,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0246,gemma4:e4b,ARC-Challenge,for,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,140.08,1,296,857,1153,98.5805,30.172156,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0283,gemma4:e4b,ARC-Challenge,base,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,135.7,1,198,381,579,98.9053,15.489763,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0283,gemma4:e4b,ARC-Challenge,cot,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,112.75,1,215,548,763,98.7836,23.29244,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0283,gemma4:e4b,ARC-Challenge,gflow,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,142.68,3,641,2367,3008,98.6708,85.158034,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0283,gemma4:e4b,ARC-Challenge,for,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,152.77,1,296,700,996,98.6538,24.198025,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0289,gemma4:e4b,ARC-Challenge,base,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,123.81,1,238,328,566,98.8399,16.689922,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0289,gemma4:e4b,ARC-Challenge,cot,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,177.42,1,255,450,705,98.9785,19.666776,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0289,gemma4:e4b,ARC-Challenge,gflow,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,173.96,3,761,2025,2786,98.851,83.352244,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0289,gemma4:e4b,ARC-Challenge,for,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,111.98,1,336,665,1001,98.64,21.490563,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0293,gemma4:e4b,ARC-Challenge,base,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,186.36,1,200,181,381,90.1683,29.050033,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0293,gemma4:e4b,ARC-Challenge,cot,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,121.41,1,217,385,602,88.9124,27.626721,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0293,gemma4:e4b,ARC-Challenge,gflow,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,154.37,3,647,1332,1979,89.8878,80.743583,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0293,gemma4:e4b,ARC-Challenge,for,ok,,B,B,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,175.39,1,298,573,871,89.7156,23.369242,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0309,gemma4:e4b,ARC-Challenge,base,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,136.85,1,201,270,471,99.0821,28.646534,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0309,gemma4:e4b,ARC-Challenge,cot,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,126.32,1,218,339,557,99.0586,19.916688,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0309,gemma4:e4b,ARC-Challenge,gflow,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,140.07,3,650,1281,1931,99.3077,70.294875,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0309,gemma4:e4b,ARC-Challenge,for,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,199.09,1,299,545,844,98.8139,39.11331,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0315,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,197.26,1,216,295,511,99.1854,17.679573,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0315,gemma4:e4b,ARC-Challenge,cot,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,172.87,1,233,663,896,98.8019,29.899658,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0315,gemma4:e4b,ARC-Challenge,gflow,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,120.27,3,695,1602,2297,98.9185,78.280307,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0315,gemma4:e4b,ARC-Challenge,for,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,125.79,1,314,745,1059,98.7482,19.844622,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0320,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,189.0,1,260,836,1096,98.716,37.747053,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0320,gemma4:e4b,ARC-Challenge,cot,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,143.39,1,277,1046,1323,98.6311,18.077145,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0320,gemma4:e4b,ARC-Challenge,gflow,ok,,D,A,0,,,0,0,0,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,155.61,3,827,4618,5445,98.458,123.917273,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0320,gemma4:e4b,ARC-Challenge,for,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,188.78,1,358,2123,2481,98.0653,38.964415,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0334,gemma4:e4b,ARC-Challenge,base,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,111.14,1,214,365,579,98.6808,18.440762,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0334,gemma4:e4b,ARC-Challenge,cot,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,130.17,1,231,499,730,98.7085,25.478088,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0334,gemma4:e4b,ARC-Challenge,gflow,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,151.38,3,689,1939,2628,98.7264,84.729688,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0334,gemma4:e4b,ARC-Challenge,for,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,151.4,1,312,785,1097,98.4672,24.853306,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0336,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,157.24,1,218,225,443,99.7741,11.9876,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0336,gemma4:e4b,ARC-Challenge,cot,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,158.84,1,235,535,770,99.5184,19.979155,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0336,gemma4:e4b,ARC-Challenge,gflow,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,133.65,3,701,1428,2129,99.5424,64.507139,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0336,gemma4:e4b,ARC-Challenge,for,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,109.43,1,316,764,1080,98.9189,16.357244,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0352,gemma4:e4b,ARC-Challenge,base,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,112.72,1,193,240,433,99.0719,13.617997,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0352,gemma4:e4b,ARC-Challenge,cot,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,139.39,1,210,361,571,98.8125,20.986092,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0352,gemma4:e4b,ARC-Challenge,gflow,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,162.94,3,626,1336,1962,99.105,59.862534,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0352,gemma4:e4b,ARC-Challenge,for,ok,,D,D,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,139.47,1,291,605,896,98.6432,25.525168,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0353,gemma4:e4b,ARC-Challenge,base,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,96.95,1,195,304,499,99.1457,12.274832,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0353,gemma4:e4b,ARC-Challenge,cot,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,116.28,1,212,435,647,98.9955,13.491706,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0353,gemma4:e4b,ARC-Challenge,gflow,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,127.11,3,632,2040,2672,98.8014,68.180072,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0353,gemma4:e4b,ARC-Challenge,for,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,108.91,1,293,713,1006,98.6166,17.474329,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0367,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,146.68,1,191,207,398,99.0427,21.324634,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0367,gemma4:e4b,ARC-Challenge,cot,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,163.16,1,208,333,541,99.1795,15.803386,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0367,gemma4:e4b,ARC-Challenge,gflow,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,157.13,3,620,1416,2036,99.1425,81.099237,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0367,gemma4:e4b,ARC-Challenge,for,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,131.43,1,289,527,816,98.7948,23.374419,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0370,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,135.33,1,213,280,493,99.1813,21.268791,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0370,gemma4:e4b,ARC-Challenge,cot,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,127.23,1,230,436,666,98.9158,29.757334,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0370,gemma4:e4b,ARC-Challenge,gflow,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,137.48,3,686,1646,2332,98.9183,68.007854,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0370,gemma4:e4b,ARC-Challenge,for,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,138.27,1,311,935,1246,98.6367,18.685707,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0373,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,204.21,1,208,369,577,98.8106,43.092487,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0373,gemma4:e4b,ARC-Challenge,cot,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,161.19,1,225,864,1089,98.5588,16.817387,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0373,gemma4:e4b,ARC-Challenge,gflow,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,139.96,3,671,2731,3402,98.7191,91.383827,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0373,gemma4:e4b,ARC-Challenge,for,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,185.07,1,306,1418,1724,98.4218,36.026152,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0374,gemma4:e4b,ARC-Challenge,base,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,264.47,1,310,296,606,99.0895,44.530037,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0374,gemma4:e4b,ARC-Challenge,cot,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,249.04,1,327,526,853,98.889,28.719131,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0374,gemma4:e4b,ARC-Challenge,gflow,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,190.88,3,977,1660,2637,98.9272,64.547175,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0374,gemma4:e4b,ARC-Challenge,for,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,138.01,1,408,1057,1465,98.4425,27.13917,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0381,gemma4:e4b,ARC-Challenge,base,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,185.57,1,195,345,540,98.9722,18.250189,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0381,gemma4:e4b,ARC-Challenge,cot,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,126.91,1,212,424,636,98.8829,15.310914,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0381,gemma4:e4b,ARC-Challenge,gflow,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,109.73,3,632,1492,2124,99.1272,63.774238,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0381,gemma4:e4b,ARC-Challenge,for,ok,,C,C,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,147.55,1,293,731,1024,98.6983,20.447155,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0383,gemma4:e4b,ARC-Challenge,base,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,160.05,1,215,325,540,98.7963,18.868639,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0383,gemma4:e4b,ARC-Challenge,cot,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,134.1,1,232,374,606,98.6464,18.47628,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0383,gemma4:e4b,ARC-Challenge,gflow,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,1,,,,,,,112.59,3,692,1719,2411,98.7331,71.222854,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0383,gemma4:e4b,ARC-Challenge,for,ok,,A,A,1,,,1,1,1,multiple_choice_match,deterministica,False,,,,,,,,,,,,,123.86,1,313,600,913,98.5468,22.82418,,[],,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0385,gemma4:e4b,ARC-Challenge,base,ok,ok,2,2,1,,,,1,1,multiple_choice_match,llm_juiz_fallback,True,1.0,nenhum,1.0,,,,1,1,,,,,166.32,1,180,9,189,106.1433,16.012786,empate,"[""base"", ""cot"", ""for"", ""gflow""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0385,gemma4:e4b,ARC-Challenge,cot,ok,ok,2,2,1,,,,1,1,multiple_choice_match,llm_juiz_fallback,True,1.0,nenhum,1.0,,,,1,1,,,,,185.83,1,197,366,563,99.3751,21.198878,empate,"[""base"", ""cot"", ""for"", ""gflow""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0385,gemma4:e4b,ARC-Challenge,gflow,ok,ok,2,2,1,,,,1,1,multiple_choice_match,llm_juiz_fallback,True,1.0,nenhum,1.0,,,1,1,1,,,,,127.55,3,587,1068,1655,99.5025,60.848265,empate,"[""base"", ""cot"", ""for"", ""gflow""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
arc_0385,gemma4:e4b,ARC-Challenge,for,ok,ok,2,2,1,,,,1,1,multiple_choice_match,llm_juiz_fallback,True,1.0,nenhum,1.0,,,,1,1,,,,,111.9,1,278,644,922,98.8639,21.44758,empate,"[""base"", ""cot"", ""for"", ""gflow""]",deepseek/deepseek-v4-flash,,D:\unesp\SLM_gemma4-prompting-evaluation\resultados\rodada_20260624_040601\geracao\gsm8k_arc\rodada_20260624_040601\resultados_gsm8k_arc.json
